x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,label
52,33,19,11,35,10,-3,-6,17,-10,-24,-23,2,-24,-36,-35,NROI
21,11,0,-9,10,7,1,-7,0,4,1,-6,-10,-3,-4,-11,NROI
0,-1,-1,5,1,0,0,6,2,-1,-2,5,-3,-4,-3,8,NROI
-25,-17,-3,20,-23,-13,5,31,-20,-8,14,42,-13,3,27,54,NROI
-45,-20,-1,11,-31,-9,5,10,-21,-2,6,8,-15,1,7,8,NROI
2,3,2,1,-2,2,1,-1,-5,1,-1,-4,-5,0,-2,-6,NROI
1,0,0,0,-1,-1,0,1,-3,-3,-2,1,-5,-5,-2,2,NROI
-9,-6,-1,2,-7,-4,4,4,-5,-1,7,5,-3,1,7,3,NROI
4,3,1,-2,3,2,0,-2,0,-1,-1,-1,-2,-3,-1,1,NROI
-2,-1,0,2,-2,-2,-1,2,0,-1,0,5,3,2,2,9,NROI
0,5,4,-1,-1,4,4,0,-4,1,2,-1,-6,-1,1,-1,NROI
24,9,-20,-52,27,13,-16,-47,26,13,-12,-44,25,13,-9,-42,NROI
8,-9,-7,2,12,-9,-8,2,8,-5,-5,2,3,-2,-2,2,NROI
-34,-8,18,32,-35,-9,17,32,-38,-15,12,28,-41,-19,7,24,NROI
30,10,-18,-33,30,10,-18,-33,29,11,-14,-31,28,11,-11,-29,NROI
13,2,-4,-6,13,2,-4,-6,13,2,-4,-6,13,2,-2,-5,NROI
0,0,-1,-1,0,0,-1,0,-1,0,2,3,-2,-1,5,6,NROI
-14,-7,2,9,-10,-2,3,8,-8,-3,2,12,-8,-6,1,15,NROI
-20,-11,4,42,-16,-5,8,47,-14,-6,10,45,-14,-10,10,41,NROI
0,1,-1,8,0,-3,-5,5,-7,-6,1,12,-12,-4,9,20,NROI
-5,-2,2,0,-6,2,3,-4,-1,2,0,-3,3,2,-2,-2,NROI
-1,1,0,-6,-4,0,1,0,-1,2,-1,-7,2,2,-5,-16,NROI
5,13,3,-18,9,4,-14,-22,3,-7,-13,-8,0,-7,-1,8,NROI
-19,-17,-1,18,-11,-10,1,19,-2,-6,1,16,5,-4,2,13,NROI
1,1,-5,-3,1,3,-1,-1,1,3,-2,-5,1,3,-2,-8,NROI
-9,-3,4,2,-9,-4,3,0,-6,-2,2,0,-4,-1,1,2,NROI
0,3,5,-3,0,-1,2,-15,2,1,-9,-12,4,3,-14,-5,NROI
9,2,-7,-10,4,0,-4,0,4,1,-4,-3,7,1,-7,-8,NROI
6,-11,-13,8,17,-6,-21,2,17,-2,-14,-11,17,13,4,-10,NROI
31,26,1,-23,24,22,-1,-23,6,6,-6,-23,3,-9,-17,-19,NROI
0,-3,-16,6,0,-8,-7,-12,-1,0,25,3,6,11,36,25,NROI
13,5,10,3,7,0,-10,-23,1,-10,-22,-29,12,-1,-13,-16,NROI
-23,-28,-2,-36,-31,1,28,27,-25,3,50,62,-15,-18,23,33,NROI
-26,11,10,-4,6,9,1,-3,5,3,-4,-1,-29,-13,-6,0,NROI
-11,-5,2,-3,-3,-1,8,0,4,1,6,-2,4,-4,2,-4,NROI
1,3,2,2,2,2,0,0,0,1,0,0,-4,-2,-1,0,NROI
1,1,1,0,0,1,1,0,-1,0,-1,-2,0,-1,-3,-5,NROI
14,8,1,-7,12,5,-3,-11,10,2,-8,-17,8,-1,-12,-21,NROI
12,4,1,1,8,0,-3,-2,4,-1,-4,-5,2,0,-3,-6,NROI
-9,-6,7,20,-11,-8,6,19,-14,-8,11,19,-15,-7,14,19,NROI
24,7,-3,-7,24,7,-4,-8,20,5,-5,-10,15,3,-6,-12,NROI
6,4,-2,-6,5,3,-2,-7,6,3,-2,-6,7,2,-2,-6,NROI
0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,ROI
0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,ROI
0,0,-2,-3,1,0,-1,-3,1,0,-1,-2,1,1,0,-1,NROI
2,0,-3,-4,2,0,-2,-4,3,2,-1,-2,4,2,1,-1,NROI
2,0,-3,-4,2,0,-2,-3,4,2,-2,-3,5,3,-1,-2,NROI
3,0,-3,-5,4,1,-2,-5,4,1,-2,-4,5,2,-1,-4,NROI
1,-1,-3,-7,2,0,-2,-7,2,1,-1,-4,3,1,0,-2,NROI
2,-1,-4,-7,2,0,-3,-7,4,2,-1,-4,6,4,1,-2,NROI
2,-1,-3,-6,2,0,-2,-5,5,2,0,-3,7,4,2,-1,NROI
2,0,-3,-7,2,0,-3,-7,4,2,-2,-6,5,3,0,-5,NROI
6,1,-2,-6,6,2,-2,-5,7,2,-2,-5,8,3,-1,-4,NROI
2,-1,-2,-2,2,0,-3,-5,2,1,-2,-3,3,0,0,0,NROI
1,2,1,-1,0,-2,-5,-3,1,-1,-3,-2,3,2,1,0,NROI
-65,-5,79,80,-61,-35,76,80,-64,-58,44,79,-69,-68,4,77,NROI
48,26,-8,-23,49,24,-11,-23,50,16,-18,-24,47,8,-24,-26,NROI
9,-1,-8,0,9,-2,-10,0,6,-8,-7,1,4,-7,-3,2,NROI
-1,0,0,1,-1,0,0,1,0,0,0,0,0,0,1,1,ROI
-1,0,1,1,-1,0,1,1,-1,-1,-1,-1,-1,0,0,0,NROI
-1,-1,0,1,-1,-1,0,1,-2,0,0,1,-1,0,0,1,NROI
-2,-1,0,1,-2,-1,0,1,-2,-1,0,1,-2,-1,0,0,NROI
0,0,-1,0,0,-1,-2,-1,-1,1,0,-1,-1,2,1,-2,NROI
14,13,-5,-41,14,11,-10,-49,12,8,-17,-57,10,5,-22,-62,NROI
16,-6,-12,-9,9,-10,-9,-1,7,-4,-1,7,6,0,2,10,NROI
-2,3,0,-8,3,5,-1,-10,11,6,-5,-9,14,6,-8,-8,NROI
-14,-11,-4,9,-13,-4,7,19,-8,-1,7,25,-4,1,8,30,NROI
-49,-31,-6,19,-41,-21,5,27,-28,-6,18,33,-16,6,27,35,NROI
-15,-4,2,4,-10,-2,4,8,-11,-4,3,8,-13,-6,2,7,NROI
0,2,-1,-5,3,1,-1,-5,2,-2,-1,0,0,-4,0,3,NROI
-6,-6,-3,2,-7,-7,-3,2,-1,-2,0,5,4,3,4,7,NROI
-3,2,6,0,-2,2,5,-1,0,2,-2,-4,2,2,-7,-5,NROI
-4,-5,0,4,-7,-6,0,5,-5,-3,2,7,-3,0,4,7,NROI
-5,-6,-6,1,-2,-3,-3,4,-1,0,1,6,-1,1,3,6,NROI
-6,-2,1,-1,-6,-1,2,-1,-5,0,3,1,-5,1,3,2,NROI
19,7,-15,-47,20,9,-12,-45,22,11,-9,-42,24,14,-7,-38,NROI
3,-3,-4,0,6,-2,-3,0,9,0,-2,-1,13,1,-2,-2,NROI
-33,-12,15,32,-34,-13,14,31,-36,-15,12,31,-38,-17,11,30,NROI
26,10,-12,-31,26,10,-12,-31,26,11,-11,-30,27,12,-10,-30,NROI
12,1,-3,-6,13,2,-3,-5,13,2,-3,-5,13,3,-2,-5,NROI
-5,-4,2,2,-5,-3,2,2,-5,-3,3,2,-4,-2,3,1,NROI
-5,-3,3,17,-5,-4,3,17,-6,-5,2,16,-7,-5,2,15,NROI
-14,-9,11,42,-14,-9,10,41,-15,-10,9,40,-15,-11,8,39,NROI
-15,-5,3,10,-11,0,5,9,-11,0,2,5,-16,-8,-4,2,NROI
2,0,-3,-4,1,0,-1,-3,-2,1,1,0,-2,2,2,1,NROI
-2,-1,-6,-12,-3,0,0,-4,-2,0,3,2,0,1,1,-3,NROI
-1,-5,1,4,4,0,3,4,4,-3,-2,2,0,-4,-3,0,NROI
-4,-14,-9,2,-2,-9,-5,4,0,-5,0,6,3,0,4,7,NROI
0,3,0,-5,-3,-2,1,-1,-6,-5,2,1,-6,-7,1,2,NROI
-3,-1,2,4,-2,-3,1,5,-1,-3,1,4,0,-2,0,3,NROI
7,5,-6,-1,6,0,-3,0,4,-1,-4,4,3,0,-7,6,NROI
16,4,-4,0,16,0,-8,1,15,-3,-10,0,10,-4,-8,-1,NROI
1,10,0,-17,2,9,12,-14,1,0,10,-16,-4,-19,-28,-20,NROI
17,-10,-18,-8,14,-3,-4,-3,6,2,4,1,16,9,-2,-4,NROI
-5,-6,0,12,-8,-1,-1,18,2,15,-17,-9,5,6,12,-1,NROI
-9,-16,-30,-35,4,9,1,0,-24,-1,3,0,-34,-13,0,3,NROI
-41,-55,-52,-50,5,0,-11,-21,0,2,-6,19,2,6,3,14,NROI
-40,-24,-13,-6,-15,-19,-23,-26,20,13,9,6,5,8,13,15,NROI
-3,-14,7,2,-32,-42,-11,-14,4,-7,7,-2,22,19,13,9,NROI
-3,0,4,7,-10,-4,1,6,-11,-7,0,6,-7,-4,2,7,NROI
2,2,-2,-6,3,2,-3,-9,3,2,-4,-12,3,1,-7,-15,NROI
16,9,-1,-10,11,6,-3,-12,7,3,-5,-13,3,0,-7,-15,NROI
1,0,-2,-5,1,0,-1,-3,0,0,0,-2,0,0,1,1,NROI
-19,-10,9,12,-16,-7,8,9,-13,-4,7,5,-11,-1,5,1,NROI
20,8,0,-6,18,6,-2,-7,14,3,-5,-9,11,0,-7,-12,NROI
8,4,-1,-4,6,3,-2,-5,5,1,-3,-5,3,0,-4,-6,NROI
0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-2,NROI
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,ROI
0,0,-1,-2,0,1,0,-2,0,1,0,-1,0,1,1,-1,NROI
2,0,-1,-2,2,1,-1,-2,3,1,0,-2,3,1,0,-1,NROI
3,0,-4,-5,3,0,-3,-4,3,2,-1,-3,3,2,0,-1,NROI
2,0,-4,-7,3,1,-3,-6,4,1,-1,-4,6,3,0,-3,NROI
0,-1,-2,-5,1,0,-2,-4,3,1,0,-2,4,3,1,-1,NROI
2,0,-3,-6,3,1,-2,-5,4,2,-1,-5,6,3,0,-3,NROI
1,-1,-3,-6,3,0,-2,-6,4,1,-1,-4,5,2,0,-3,NROI
1,-1,-5,-9,2,1,-3,-8,4,2,-2,-6,6,3,0,-5,NROI
4,-1,-5,-8,5,0,-4,-7,7,2,-2,-5,8,4,0,-3,NROI
2,0,0,-1,4,0,0,0,5,0,0,0,7,1,1,0,NROI
1,0,-1,-2,1,0,0,-1,2,1,0,-1,2,1,0,0,NROI
-1,0,43,137,-1,0,13,122,0,-1,-4,95,0,0,-4,63,NROI
55,19,-8,-15,44,15,-9,-19,33,12,-11,-19,19,8,-14,-16,NROI
2,3,-4,0,0,11,-3,-1,-4,10,-2,-3,-5,4,2,-2,NROI
0,1,1,2,-1,0,1,2,-3,-2,-1,1,-4,-3,-2,-1,NROI
-1,0,1,1,0,1,2,3,-2,0,1,2,-4,-3,-2,-2,NROI
-1,0,0,0,0,-1,0,0,-1,-1,0,0,-2,-2,-1,-1,NROI
-1,0,1,1,-1,0,0,1,-2,-1,0,1,-2,-1,-1,0,NROI
1,2,0,-2,0,1,-1,-3,0,0,-1,-2,-1,1,1,-1,NROI
10,5,-20,-59,9,5,-18,-55,10,6,-12,-44,11,9,-5,-29,NROI
-6,-14,-11,-2,-2,-13,-9,1,9,-3,1,10,29,16,19,24,NROI
12,5,-9,-9,14,6,-8,-8,19,8,-7,-8,26,9,-6,-7,NROI
-22,-13,0,21,-20,-7,11,34,-20,-3,19,45,-19,-1,24,53,NROI
-40,-20,-1,6,-31,-12,3,9,-20,-5,8,11,-11,1,11,13,NROI
-14,-7,0,4,-12,-6,0,3,-9,-3,2,2,-7,0,5,4,NROI
-2,-3,-2,0,-2,0,-1,-1,-1,3,0,0,0,5,3,3,NROI
-6,-5,-3,-1,-6,-2,1,2,-4,2,5,4,-1,4,7,4,NROI
2,1,-5,-3,1,-1,-2,-1,0,-3,0,1,-1,-3,3,4,NROI
-7,-4,-1,2,-5,-2,0,3,-3,-1,1,4,-1,0,2,4,NROI
-3,-1,1,3,-2,-1,0,1,-2,-1,0,0,-2,-1,0,1,NROI
-8,-2,1,0,-7,-2,2,1,-7,-2,2,2,-6,-1,3,2,NROI
16,6,-14,-45,18,8,-11,-43,19,10,-10,-41,17,8,-7,-36,NROI
16,2,-2,-3,19,3,-2,-3,20,4,-2,-3,20,6,-2,-5,NROI
-32,-11,16,35,-33,-13,14,35,-33,-14,13,35,-35,-16,10,33,NROI
24,10,-13,-32,24,11,-13,-32,24,11,-12,-32,25,10,-11,-30,NROI
12,1,-4,-6,12,1,-3,-6,12,2,-3,-6,14,3,-2,-6,NROI
-3,-1,4,2,-2,0,5,2,-2,0,5,1,-3,-1,4,0,NROI
-5,-3,4,17,-6,-4,3,16,-6,-4,3,16,-5,-3,2,14,NROI
-15,-11,8,40,-16,-12,7,39,-16,-12,7,39,-17,-7,6,39,NROI
-10,-4,4,13,-15,-9,3,16,-18,-12,5,19,-14,-10,3,21,NROI
0,3,2,1,3,2,-3,-7,4,0,-8,-14,3,-4,-7,-10,NROI
7,1,-5,-2,0,-4,-6,0,-8,-2,5,8,-1,6,12,11,NROI
-6,-2,1,2,-4,1,3,1,0,1,-1,-5,0,1,-2,-7,NROI
3,0,2,3,3,0,1,3,-1,-2,-1,2,-5,-3,-2,-2,NROI
0,-2,3,6,2,-1,-1,4,4,0,-3,2,1,-1,-3,0,NROI
2,0,0,0,5,4,0,-2,5,6,0,-4,2,3,0,-2,NROI
1,0,-10,5,1,0,-8,-1,1,-1,-5,-7,4,1,-3,-14,NROI
3,-5,-6,-3,1,-4,-1,-2,0,-2,3,0,1,6,10,4,NROI
5,5,-9,-10,0,11,4,-24,-8,3,11,-6,-9,-6,-1,10,NROI
6,15,11,-2,-27,-8,0,-11,-5,-3,-1,-5,30,25,20,13,NROI
-13,-10,14,-6,-20,-4,13,6,-10,4,10,13,-4,-9,15,20,NROI
-15,-9,5,20,1,-4,1,7,14,-2,-12,-20,22,2,-11,-26,NROI
1,0,9,17,-25,-35,-5,4,-61,-63,2,0,-69,-49,9,0,NROI
-3,0,-1,-5,-6,-1,4,1,-2,-1,8,12,1,0,7,12,NROI
-6,-3,-7,1,-5,-6,-7,-2,4,-1,4,1,8,5,9,4,NROI
-10,-9,-5,-3,-2,-1,0,-1,5,6,4,0,7,7,5,0,NROI
10,6,-1,-9,9,4,-3,-10,8,2,-5,-11,7,0,-8,-15,NROI
8,5,-2,-9,8,4,-4,-11,8,3,-5,-11,4,1,-5,-10,NROI
-4,-1,0,1,-4,-1,1,3,-4,-1,1,3,-5,-4,1,8,NROI
-10,0,1,-5,-8,2,0,-7,-6,4,0,-9,1,12,-1,-15,NROI
18,7,0,-4,15,5,-2,-5,13,3,-4,-6,9,0,-5,-6,NROI
6,2,-1,-2,5,1,-2,-3,4,1,-2,-3,3,0,-3,-4,NROI
1,1,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-2,NROI
0,0,0,0,0,0,0,-1,0,0,-1,-1,-2,-2,-2,-3,NROI
0,2,1,0,0,2,1,0,0,2,1,0,-3,-1,-1,-2,NROI
2,0,-2,-3,2,0,-1,-3,2,1,-1,-2,1,0,-1,-1,NROI
1,0,-2,-3,1,0,-1,-2,2,1,0,-2,3,2,-1,-2,NROI
3,0,-3,-6,4,1,-1,-4,4,1,-1,-4,4,2,-1,-3,NROI
1,0,-2,-4,2,0,-1,-3,3,1,-1,-3,4,2,1,-2,NROI
3,0,-3,-6,4,1,-2,-5,4,2,-1,-4,4,2,0,-3,NROI
2,-1,-2,-5,3,0,-1,-4,4,1,-1,-4,5,3,1,-2,NROI
2,0,-4,-8,3,2,-2,-6,5,2,-1,-6,6,4,0,-4,NROI
5,0,-4,-7,6,2,-3,-6,7,2,-2,-5,9,4,-1,-4,NROI
6,-1,-1,-2,8,0,-1,-1,8,0,0,-1,9,3,2,0,NROI
1,0,0,-1,1,1,0,-1,1,1,0,-1,1,-1,-2,-2,NROI
0,-1,-1,33,0,0,0,12,0,0,-3,1,-1,-1,1,-4,NROI
15,15,-2,1,-6,7,-4,3,-22,-1,-5,4,-41,-8,5,15,NROI
-16,-12,-9,-13,-3,-1,-4,-6,9,13,0,2,20,27,16,17,NROI
-10,-10,-10,-9,-2,-2,-3,-5,7,5,3,1,21,19,16,12,NROI
-3,-4,-3,-3,0,-1,-2,-3,4,2,0,-1,15,12,9,7,NROI
-1,0,1,1,-1,0,0,1,-1,0,0,0,7,5,3,1,NROI
-1,0,0,1,-2,-1,0,0,-2,-1,0,0,-1,0,1,0,NROI
2,4,2,0,2,1,-1,-4,1,-2,-5,-9,0,-5,-10,-11,NROI
7,6,-1,-15,1,2,2,-3,-4,-3,2,3,-4,-5,-5,1,NROI
-8,-18,-19,-23,11,3,-4,-17,22,17,5,-15,24,19,6,-19,NROI
28,6,-8,-6,27,1,-11,-2,24,-5,-14,1,17,-8,-11,6,NROI
-46,-27,-1,29,-39,-18,8,36,-33,-10,16,41,-26,0,28,49,NROI
-17,-7,0,2,-13,-5,1,3,-11,-4,1,4,-9,0,8,12,NROI
-15,-6,-2,-3,-11,-2,3,1,-9,1,6,4,-4,1,4,4,NROI
-6,-3,-2,0,-5,-3,1,6,-3,-4,3,10,0,3,8,12,NROI
-1,2,2,-2,3,3,1,-3,7,4,-1,-4,4,-1,-5,-6,NROI
-7,-7,0,0,-7,-6,1,2,-6,-4,3,3,-5,-1,5,5,NROI
-3,-2,0,1,-1,0,0,2,0,0,1,2,-1,-1,-1,1,NROI
-1,-1,0,4,-2,-1,0,6,-1,-1,1,8,0,4,7,13,NROI
-7,-2,3,1,-4,0,4,0,-3,0,4,1,-9,-4,3,2,NROI
9,1,-9,-35,9,1,-8,-31,10,3,-5,-27,13,7,-2,-26,NROI
20,7,-5,-10,26,7,-6,-10,30,6,-7,-11,30,5,-8,-14,NROI
-25,-6,19,44,-26,-9,16,41,-28,-13,11,37,-32,-18,5,32,NROI
25,7,-10,-27,24,7,-9,-27,22,7,-9,-27,20,9,-8,-26,NROI
14,2,-3,-8,14,2,-3,-8,14,3,-3,-7,15,3,-2,-7,NROI
-2,-2,3,1,-2,-2,3,2,-2,-1,3,3,-2,-1,4,3,NROI
-5,-2,1,11,-6,-3,2,12,-7,-4,3,14,-7,-5,4,14,NROI
-26,-7,-1,32,-27,-6,2,31,-28,-3,6,29,-29,0,10,27,NROI
-6,-5,5,24,-10,-7,6,24,-15,-9,8,24,-19,-10,10,24,NROI
3,-7,-1,2,-1,-8,1,4,-5,-10,3,5,-8,-11,3,5,NROI
0,1,0,-3,1,1,0,-4,1,1,-1,-4,1,1,-1,-6,NROI
-1,3,1,-5,-1,3,1,-5,-2,2,1,-4,-2,2,1,-4,NROI
-3,-1,0,-3,-2,0,1,0,-1,1,2,1,-1,2,3,0,NROI
-5,-4,-3,-2,-2,-1,0,1,0,1,2,3,-1,-1,1,2,NROI
-5,-4,-3,-1,-2,-1,0,1,0,1,1,2,-1,0,0,0,NROI
5,2,-6,-20,5,2,-5,-12,4,2,-5,-6,1,2,-5,-2,NROI
1,10,11,3,0,1,-1,-9,0,-5,-12,-19,0,-2,-9,-20,NROI
8,0,-1,18,1,-13,-1,10,-3,-16,-20,7,0,3,-9,-37,NROI
6,13,11,0,-1,6,11,12,-1,-2,-1,1,-26,-7,-8,-9,NROI
-16,-40,1,10,4,-22,-8,12,3,15,-1,10,1,-4,-13,-6,NROI
17,0,-4,-17,12,-1,5,0,-10,-5,8,0,-27,-1,12,6,NROI
-51,-13,1,-7,-27,8,1,-4,-26,4,1,0,-14,-1,10,5,NROI
-10,-7,-4,-2,-7,-4,-1,1,-3,0,2,4,2,3,5,7,NROI
-2,-2,-3,-4,0,-1,-2,-2,3,2,0,-1,5,4,2,1,NROI
4,4,2,-2,3,2,0,-5,2,-1,-3,-8,0,-4,-7,-12,NROI
16,8,-1,-10,13,6,-2,-10,10,3,-5,-11,6,0,-6,-12,NROI
4,3,1,-4,3,0,0,-3,3,-1,-1,-3,3,1,-2,-5,NROI
-10,-11,-3,13,-9,-9,3,22,-7,-4,12,31,-4,7,23,33,NROI
17,23,2,-15,19,14,-3,-16,19,3,-10,-18,13,-6,-15,-20,NROI
10,4,0,0,9,3,0,-1,8,1,-2,-2,5,-1,-3,-3,NROI
4,1,-3,-4,4,1,-3,-4,4,1,-2,-4,3,1,-2,-4,NROI
0,0,-1,-2,0,0,-1,-2,0,0,-1,-2,0,0,-1,-2,NROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
-1,0,0,0,-2,0,0,0,-2,0,0,0,-2,-1,-1,-1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,ROI
2,0,-4,-5,2,0,-4,-5,2,0,-3,-4,1,0,-1,-2,NROI
2,0,-2,-4,2,0,-1,-4,3,1,0,-3,5,3,1,-1,NROI
1,0,-2,-6,2,1,-1,-6,3,2,-1,-5,4,3,0,-4,NROI
1,0,-2,-5,2,0,-2,-5,3,1,-1,-4,4,2,1,-2,NROI
2,0,-2,-5,2,0,-1,-4,3,1,0,-2,4,2,1,-1,NROI
1,-1,-5,-9,2,1,-4,-8,4,1,-2,-7,6,4,0,-4,NROI
5,0,-4,-8,6,1,-3,-7,8,3,-2,-5,10,5,0,-4,NROI
4,0,-2,-6,5,0,-1,-5,7,1,-1,-4,8,3,0,-3,NROI
2,-1,-3,-3,2,-1,-2,-2,3,0,-1,-1,5,2,0,0,NROI
-3,-1,7,-3,-2,-1,4,1,-1,0,1,5,0,1,-1,7,NROI
-56,-13,20,33,-61,-20,21,39,-67,-31,20,47,-72,-45,12,52,NROI
-6,2,-1,0,-4,-1,2,6,-2,-3,5,11,-4,-3,5,12,NROI
-10,-13,-16,-21,-3,-5,-7,-10,3,3,2,2,5,6,7,8,NROI
-18,-22,-25,-26,-6,-8,-11,-11,8,7,6,6,17,18,20,20,NROI
-16,-19,-24,-28,-3,-7,-12,-16,13,8,5,2,26,22,21,20,NROI
-11,-10,-10,-13,1,-2,-6,-13,18,13,5,-8,38,34,24,9,NROI
5,-1,-5,-5,2,-1,-6,-10,5,2,-3,-8,20,10,5,0,NROI
3,2,-2,4,-1,3,4,7,-2,0,0,4,-1,-11,-17,-8,NROI
22,15,-2,-28,21,10,-13,-41,18,6,-23,-52,12,2,-29,-57,NROI
6,-12,-6,11,0,-11,0,20,-4,-7,11,35,-3,0,22,50,NROI
-56,-29,-1,17,-48,-24,1,21,-32,-10,10,30,-14,9,27,43,NROI
-25,-15,-4,1,-18,-10,-2,2,-7,-3,2,3,3,4,5,6,NROI
-5,-6,-4,-2,-3,-3,-1,2,-2,0,3,6,2,4,7,10,NROI
-2,3,4,3,0,2,1,-1,3,0,-3,-6,4,-2,-6,-9,NROI
2,-4,-7,-5,0,-2,-2,-1,-2,1,3,5,-2,4,9,10,NROI
-5,0,4,2,-3,0,3,1,0,0,2,0,3,0,0,-1,NROI
-1,-2,-1,3,-1,-2,0,4,-1,-1,1,6,0,1,4,8,NROI
-10,-4,0,4,-9,-4,0,4,-8,-2,1,5,-5,-1,2,5,NROI
1,8,17,19,-7,0,10,12,-11,-6,0,0,-10,-8,-8,-12,NROI
24,18,9,-17,17,12,4,-21,5,2,-2,-23,-8,-9,-9,-23,NROI
31,7,-5,-11,29,6,-7,-13,30,4,-8,-14,33,4,-9,-15,NROI
-15,-4,18,46,-18,-9,12,41,-21,-13,6,36,-23,-16,3,33,NROI
16,8,-10,-28,14,9,-9,-27,12,10,-8,-27,11,10,-8,-27,NROI
14,2,-3,-8,15,3,-3,-7,15,3,-3,-7,15,3,-2,-7,NROI
-2,-1,3,2,-2,-1,4,1,-1,-1,4,0,-1,0,4,-1,NROI
-8,-6,3,14,-8,-4,2,13,-7,-2,1,11,-5,-1,0,9,NROI
-39,-8,0,12,-36,-3,0,10,-31,0,-1,9,-28,3,-2,8,NROI
-27,-15,5,17,-26,-11,7,17,-24,-8,8,17,-21,-5,8,16,NROI
-5,-5,8,10,-4,-3,7,5,-2,0,4,-1,0,2,1,-6,NROI
6,5,2,-2,3,4,0,-3,0,3,-1,-4,-3,2,-1,-5,NROI
-3,2,2,-3,-4,1,2,-3,-5,1,2,-2,-5,1,2,-2,NROI
-3,0,-1,-6,-2,2,0,-7,-1,3,1,-6,0,3,2,-3,NROI
-1,0,1,1,-3,-2,-1,0,-2,-1,0,1,1,2,3,4,NROI
-2,-1,0,0,-3,-2,-2,-2,-2,-1,0,0,1,2,2,3,NROI
-1,5,-3,-3,-1,6,0,-5,0,5,4,-5,2,4,6,-4,NROI
-5,1,-1,-16,-3,4,6,-4,-2,3,6,2,-2,-3,0,4,NROI
3,5,-20,-32,7,-6,-6,-30,18,7,-4,-23,26,16,10,-4,NROI
-1,8,30,38,-3,-2,3,13,-4,-4,-1,4,0,-6,-3,4,NROI
-2,1,-6,11,-2,5,6,8,-8,8,7,-4,-9,5,-2,-3,NROI
-19,-1,3,2,0,9,10,8,-14,0,8,4,-30,-9,0,-3,NROI
0,-5,-7,-1,-3,-5,-8,0,-9,0,1,1,-6,4,0,1,NROI
-2,0,1,2,-1,0,2,2,-1,0,1,1,-1,-1,0,0,NROI
5,3,1,-1,5,2,0,-2,3,0,-2,-5,2,-1,-4,-6,NROI
11,7,3,-2,8,3,-1,-7,6,0,-4,-11,4,-1,-7,-13,NROI
12,6,1,-3,7,2,-1,-4,4,0,-3,-5,1,-2,-5,-5,NROI
-1,0,-5,-8,-2,2,-2,-1,-2,2,3,10,-2,0,8,21,NROI
-23,-7,4,0,-12,2,5,-11,-1,7,0,-21,9,8,-7,-28,NROI
23,9,3,-2,12,4,0,-4,4,1,-2,-6,0,-1,-3,-8,NROI
7,2,0,0,5,0,-2,-1,3,-2,-3,-1,1,-3,-4,-2,NROI
4,2,-1,-3,3,1,-1,-3,3,2,-1,-3,3,1,-1,-3,NROI
0,0,-1,-2,0,0,-1,-2,0,0,-1,-2,0,0,-1,-2,NROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,-1,-2,-1,0,0,-1,-1,0,1,0,-1,0,1,0,NROI
1,-1,-3,-5,3,0,-2,-4,4,1,-1,-3,4,2,0,-2,NROI
0,-1,-3,-7,2,0,-2,-6,3,1,-1,-5,3,2,0,-5,NROI
2,0,-3,-5,3,1,-2,-4,4,2,-1,-3,5,3,0,-2,NROI
0,-2,-3,-5,1,0,-2,-4,3,1,-1,-2,4,1,0,-2,NROI
1,-1,-5,-9,3,1,-3,-8,5,2,-1,-6,5,4,0,-5,NROI
5,0,-5,-8,7,2,-3,-6,9,4,-1,-4,10,5,0,-3,NROI
6,0,-3,-6,8,1,-1,-4,9,2,0,-3,11,3,0,-3,NROI
1,-1,-2,-3,3,0,-2,-2,4,1,-1,-1,5,2,0,0,NROI
-2,-1,-4,1,-1,0,-1,-1,0,1,2,-3,1,1,4,-3,NROI
-20,-3,51,101,-20,-11,33,86,-20,-15,15,65,-20,-16,2,46,NROI
-2,1,8,12,-4,0,5,6,-3,-4,2,0,-1,-8,0,-3,NROI
6,8,10,14,-1,1,4,9,-7,-5,-1,3,-11,-9,-5,-1,NROI
2,4,7,7,-2,1,4,5,-8,-4,-1,1,-12,-8,-5,-3,NROI
-4,-5,-3,-1,-2,-1,2,7,-2,1,3,8,-3,0,2,6,NROI
-10,-12,-21,-35,0,1,-5,-16,3,6,3,-5,1,6,5,-1,NROI
14,1,-10,-24,35,20,-2,-32,47,29,-4,-47,52,29,-13,-62,NROI
26,5,1,22,6,-13,-6,21,-12,-22,-6,21,-23,-22,-2,18,NROI
39,24,-6,-28,35,13,-13,-28,31,6,-15,-22,25,5,-10,-13,NROI
-34,-28,-5,25,-29,-20,4,36,-18,-4,22,54,-4,15,43,75,NROI
